instant,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,month
15533,2012-10-14,4,1,10,9,0,0,0,2,0.48,0.4697,0.67,0.2836,62,161,223.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15534,2012-10-14,4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.194,150,278,428.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15535,2012-10-14,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,156,338,494.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15536,2012-10-14,4,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284,200,362,562.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15537,2012-10-14,4,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478,218,401,619.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15538,2012-10-14,4,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179,249,368,617.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15539,2012-10-14,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,213,355,568.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15540,2012-10-14,4,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,203,378,581.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15541,2012-10-14,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,193,346,539.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15542,2012-10-14,4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537,134,319,453.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15543,2012-10-14,4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239,68,268,336.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15544,2012-10-14,4,1,10,20,0,0,0,1,0.54,0.5152,0.73,0.2239,48,198,246.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15545,2012-10-14,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478,40,156,196.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15546,2012-10-14,4,1,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881,38,87,125.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15547,2012-10-14,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,27,78,105.0,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639.0,2012-10
15548,2012-10-15,4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537,17,31,48.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15549,2012-10-15,4,1,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881,5,24,29.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15550,2012-10-15,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582,1,5,6.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15551,2012-10-15,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,2,2,4.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15552,2012-10-15,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239,1,9,10.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15553,2012-10-15,4,1,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836,2,38,40.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15554,2012-10-15,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985,6,141,147.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15555,2012-10-15,4,1,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284,15,461,476.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15556,2012-10-15,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,24,713,642.5,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15557,2012-10-15,4,1,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881,31,328,359.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15558,2012-10-15,4,1,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881,43,125,168.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15559,2012-10-15,4,1,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881,88,175,263.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15560,2012-10-15,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,73,211,284.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15561,2012-10-15,4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239,37,109,146.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15562,2012-10-15,4,1,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836,57,128,185.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15563,2012-10-15,4,1,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284,70,190,260.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15564,2012-10-15,4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,76,371,447.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15565,2012-10-15,4,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537,96,670,642.5,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15566,2012-10-15,4,1,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343,52,540,592.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15567,2012-10-15,4,1,10,19,0,1,1,3,0.52,0.5,0.83,0.0896,12,227,239.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15568,2012-10-15,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,19,237,256.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15569,2012-10-15,4,1,10,21,0,1,1,1,0.52,0.5,0.59,0.3284,16,190,206.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15570,2012-10-15,4,1,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836,8,118,126.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15571,2012-10-15,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239,9,72,81.0,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875.0,2012-10
15572,2012-10-16,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881,3,45,48.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15573,2012-10-16,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.194,4,9,13.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15574,2012-10-16,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,2,1,3.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15575,2012-10-16,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045,0,2,2.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15576,2012-10-16,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,0,7,7.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15577,2012-10-16,4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,5,47,52.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15578,2012-10-16,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,4,168,172.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15579,2012-10-16,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,20,505,525.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15580,2012-10-16,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,35,800,642.5,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15581,2012-10-16,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,32,323,355.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15582,2012-10-16,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836,65,157,222.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15583,2012-10-16,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,56,172,228.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15584,2012-10-16,4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,69,256,325.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15585,2012-10-16,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836,68,260,328.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15586,2012-10-16,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,94,214,308.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15587,2012-10-16,4,1,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284,76,270,346.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15588,2012-10-16,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,79,367,446.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15589,2012-10-16,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,104,839,642.5,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15590,2012-10-16,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,71,767,642.5,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15591,2012-10-16,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,40,491,531.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15592,2012-10-16,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0.0,35,397,432.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15593,2012-10-16,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.0,19,176,195.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15594,2012-10-16,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,18,163,181.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15595,2012-10-16,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0.0,23,176,199.0,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534.0,2012-10
15596,2012-10-17,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0.0,1,48,49.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15597,2012-10-17,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0,3,14,17.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15598,2012-10-17,4,1,10,2,0,3,1,1,0.38,0.3939,0.76,0.0,4,12,16.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15599,2012-10-17,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0.0,0,7,7.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15600,2012-10-17,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,0,4,4.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15601,2012-10-17,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0,2,39,41.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15602,2012-10-17,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0.0,7,171,178.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15603,2012-10-17,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,15,449,464.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15604,2012-10-17,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0,38,779,642.5,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15605,2012-10-17,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0.0,38,344,382.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15606,2012-10-17,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0.0,60,168,228.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15607,2012-10-17,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896,78,156,234.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15608,2012-10-17,4,1,10,12,0,3,1,2,0.52,0.5,0.48,0.1642,71,261,332.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15609,2012-10-17,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,73,237,310.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15610,2012-10-17,4,1,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642,82,188,270.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15611,2012-10-17,4,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239,62,239,301.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15612,2012-10-17,4,1,10,16,0,3,1,1,0.56,0.5303,0.52,0.194,70,396,466.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15613,2012-10-17,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,122,766,642.5,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15614,2012-10-17,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,90,794,642.5,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15615,2012-10-17,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,49,467,516.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15616,2012-10-17,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343,54,360,414.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15617,2012-10-17,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,28,301,329.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15618,2012-10-17,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,17,198,215.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15619,2012-10-17,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239,15,84,99.0,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461.0,2012-10
15620,2012-10-18,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.194,4,53,57.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15621,2012-10-18,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,0,14,14.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15622,2012-10-18,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,1,13,14.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15623,2012-10-18,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15624,2012-10-18,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15625,2012-10-18,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239,1,41,42.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15626,2012-10-18,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985,3,150,153.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15627,2012-10-18,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,20,488,508.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15628,2012-10-18,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,31,803,642.5,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15629,2012-10-18,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642,41,346,387.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15630,2012-10-18,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239,60,158,218.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15631,2012-10-18,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,79,189,268.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15632,2012-10-18,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537,93,284,377.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15633,2012-10-18,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582,96,236,332.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15634,2012-10-18,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985,94,191,285.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15635,2012-10-18,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,69,284,353.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15636,2012-10-18,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15637,2012-10-18,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,102,788,642.5,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15638,2012-10-18,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,68,720,642.5,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15639,2012-10-18,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,42,471,513.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15640,2012-10-18,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,39,348,387.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15641,2012-10-18,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,38,245,283.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15642,2012-10-18,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194,27,202,229.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15643,2012-10-18,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0,6,111,117.0,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509.0,2012-10
15644,2012-10-19,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045,5,51,56.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15645,2012-10-19,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0.0,4,12,16.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15646,2012-10-19,4,1,10,2,0,5,1,2,0.54,0.5152,0.88,0.0,1,9,10.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15647,2012-10-19,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0.0,0,5,5.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15648,2012-10-19,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0,1,5,6.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15649,2012-10-19,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0.0,1,35,36.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15650,2012-10-19,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,5,126,131.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15651,2012-10-19,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0,5,149,154.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15652,2012-10-19,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,20,447,467.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15653,2012-10-19,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045,26,363,389.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15654,2012-10-19,4,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.194,26,198,224.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15655,2012-10-19,4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.194,41,211,252.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15656,2012-10-19,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,74,258,332.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15657,2012-10-19,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239,87,288,375.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15658,2012-10-19,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,88,277,365.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15659,2012-10-19,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15660,2012-10-19,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,131,434,565.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15661,2012-10-19,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,48,377,425.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15662,2012-10-19,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15663,2012-10-19,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15664,2012-10-19,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194,13,216,229.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15665,2012-10-19,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0.0,17,189,206.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15666,2012-10-19,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15667,2012-10-19,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,13,118,131.0,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424.0,2012-10
15668,2012-10-20,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123.0,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090.0,2012-10
15669,2012-10-20,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95.0,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090.0,2012-10
